target_id,role,phi,k,n_folds,h_nested,h_lower95,noise_floor,ratio,h_raw,h_perm,go_folds,verdict
MK14,primary,gmean,2,5,-0.0003439220382061792,-0.1179486032283712,0.05986606290094082,-0.005744858130645072,0.04611634980295981,-0.35052153324276886,0,NO-GO
MK14,primary,gmean,3,5,-0.024162406537096708,-0.1506517957347826,0.07380186812016354,-0.3273955951596739,0.06952662700322168,-0.3334450218854975,0,NO-GO
MK14,primary,hmean,2,5,0.030419164325025776,-0.08464707340868581,0.060739701585375526,0.5008118830196868,0.07746242212452249,-0.3171386474546537,0,NO-GO
MK14,primary,hmean,3,5,-0.00824134550194025,-0.12733835967186047,0.06910551953412136,-0.11925741326452259,0.06411594661216555,-0.33894787457414594,0,NO-GO
MK14,primary,max,2,5,-0.06663302080481195,-0.22472072727384845,0.07810216787712142,-0.8531520009744936,0.0809806495839607,-0.3281335020066226,0,NO-GO
MK14,primary,max,3,5,-0.017827003834144494,-0.1481453944854413,0.08123646271183273,-0.21944584043967552,0.11522494892065045,-0.30553854479977527,0,NO-GO
MK14,primary,mean,2,5,-0.02795568861251064,-0.1555212473315806,0.06292876235535641,-0.44424342011759094,0.032214092376702655,-0.3634020228301561,0,NO-GO
MK14,primary,mean,3,5,0.013950363267326637,-0.123848145327047,0.07741683727558865,0.18019805197758337,0.10184797448986771,-0.3033530197597658,0,NO-GO
MK14,primary,min,2,5,0.029270558714160004,-0.11592825166257899,0.061726312463864716,0.4741990497374247,0.08449752962002574,-0.30612460711355394,0,NO-GO
MK14,primary,min,3,5,-0.001922684955201387,-0.12911129072831962,0.06185696357178834,-0.03108275680182729,0.08056341425197164,-0.31250489389903113,0,NO-GO
MK14,primary,ranksum,2,5,-0.10209076655018715,-0.2469587395316219,0.06816746043971333,-1.4976466174865832,0.030714032135332657,-0.37019146671815084,0,NO-GO
MK14,primary,ranksum,3,5,-0.017468904000252205,-0.14343687165487579,0.07208799447112253,-0.24232750721411747,0.09498064872347287,-0.3177975974944509,0,NO-GO
MK14,primary,rrf,2,5,-0.02843447846391579,-0.10203752301481028,0.07024994161416284,-0.40476159567630465,0.02941085164634292,-0.36578506530607025,0,NO-GO
MK14,primary,rrf,3,5,0.05594291988000322,-0.09936890825614347,0.07257371925587423,0.7708426749187876,0.1211918358116609,-0.2823127367909474,0,NO-GO
MK14,primary,zmean,2,5,-0.05597708934300453,-0.18846694924600574,0.0671773213889905,-0.8332736135587933,0.027232790563323193,-0.36614480024636037,0,NO-GO
MK14,primary,zmean,3,5,0.02444099825164712,-0.12124095435745967,0.07540019730409146,0.32415032222098533,0.11270088590188938,-0.29292936861258895,0,NO-GO
