target_id,role,phi,k,n_folds,h_nested,h_lower95,noise_floor,ratio,h_raw,h_perm,go_folds,verdict
BACE1_seed20260822,sensitivity,max,3,5,0.005960709575463255,-0.1165535127558345,0.038039750135872935,0.1566968645738311,0.06275180924573841,-0.3388301140439582,0,NO-GO
BACE1_seed20260822,sensitivity,max,4,5,-0.045526228088909805,-0.20276249548239078,0.04439084587836878,-1.0255769447072935,0.0681480309566603,,0,NO-GO
BACE1_seed20260822,sensitivity,max,5,5,-0.025665512245409278,-0.17670590280148443,0.04838234859946722,-0.5304726411254022,0.05813962765755328,,0,NO-GO
BACE1_seed20260822,sensitivity,max,6,5,-0.028018397165834163,-0.18437050992126885,0.06065844557482132,-0.46190430533327587,0.04236046619022973,,0,NO-GO
BACE1_seed20260822,sensitivity,mean,1,5,-0.0794918807306589,-0.17070923917865213,0.0,nan,0.0184996217091432,,0,NO-GO
BACE1_seed20260822,sensitivity,mean,2,5,-0.08626855247521503,-0.20523983776204924,0.034619761728259674,-2.4918875280645016,0.03506518953815816,-0.34695092077088086,0,NO-GO
BACE1_seed20260822,sensitivity,mean,3,5,-0.027092159067232974,-0.13531859673211108,0.041975741041276916,-0.6454241996726598,0.059344266467172405,-0.32257488908667953,0,NO-GO
BACE1_seed20260822,sensitivity,mean,4,5,-0.05467207996065191,-0.1666005235539831,0.03964478879108831,-1.3790483346689328,0.05569317729307406,,0,NO-GO
BACE1_seed20260822,sensitivity,mean,5,5,-0.03904224832210225,-0.14736834634329168,0.038951426885007225,-1.002331658795534,0.052360987257923985,,0,NO-GO
BACE1_seed20260822,sensitivity,mean,6,5,-0.04937211885773497,-0.15869614400675813,0.04240717634961615,-1.1642397138328184,0.04396879926689562,,0,NO-GO
BACE1_seed20260822,sensitivity,min,1,5,-0.0794918807306589,-0.17070923917865213,0.0,nan,0.0184996217091432,,0,NO-GO
BACE1_seed20260822,sensitivity,min,2,5,-0.0699252317947906,-0.18589841051700362,0.029006091555934737,-2.4107085113465994,0.048805419789913894,-0.33201905978795276,0,NO-GO
BACE1_seed20260822,sensitivity,min,3,5,-0.030062276453280502,-0.1432426051235974,0.052470969988213344,-0.5729315936037289,0.08269134219056672,-0.30271168034067436,0,NO-GO
