target_id,role,phi,policy,budget,n_folds,pr_auc_mean,pr_auc_std,delta_mean,delta_worst_fold,positive_folds,bedroc20_mean,recall5_mean,coverage_mean,eval_coverage_mean,eval_mean_depth_mean,jobs_used_mean
BACE1,primary,mean,s3_top10,4800,5,0.5521925454661016,0.17092608645517748,-0.07244973718012929,-0.10954730106003857,0,0.67061349997248,0.175,1.0,1.0,2.4,1440.0
BACE1,primary,mean,s3_top25,600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,mean,s3_top25,1200,5,0.6278805073588968,0.14109540289327424,0.003238224712665827,-0.03912422590138431,3,0.7815672926175022,0.2166666666666667,1.0,1.0,2.0,1200.0
BACE1,primary,mean,s3_top25,2400,5,0.6028180514445463,0.15842315081967837,-0.021824231201684675,-0.06285257489865975,1,0.7421115814700301,0.19166666666666668,1.0,1.0,4.0,2400.0
BACE1,primary,mean,s3_top25,3600,5,0.579881116483036,0.15855226742296014,-0.04476116616319505,-0.09105839227114376,1,0.7090414579177884,0.19166666666666668,1.0,1.0,4.5,2700.0
BACE1,primary,mean,s3_top25,4800,5,0.579881116483036,0.15855226742296014,-0.04476116616319505,-0.09105839227114376,1,0.7090414579177884,0.19166666666666668,1.0,1.0,4.5,2700.0
BACE1,primary,mean,s3_top50,600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,mean,s3_top50,1200,5,0.6258287782979888,0.15212839062344727,0.0011864956517577796,-0.01621122027138855,2,0.7828840453354662,0.2166666666666667,1.0,1.0,2.0,1200.0
BACE1,primary,mean,s3_top50,2400,5,0.6171040615617761,0.14832405273322882,-0.00753822108445491,-0.03676525086580129,2,0.7739055027027354,0.2166666666666667,1.0,1.0,4.0,2400.0
BACE1,primary,mean,s3_top50,3600,5,0.5993407017120356,0.15196321044794875,-0.025301580934195322,-0.07230815225728682,2,0.7490889325300899,0.2,1.0,1.0,6.0,3600.0
BACE1,primary,mean,s3_top50,4800,5,0.5755053621278956,0.15110317604132023,-0.04913692051833539,-0.10769788929510804,1,0.706735648729682,0.19166666666666668,1.0,1.0,8.0,4800.0
BACE1,primary,mean,s4_scaffold25,600,5,0.6899259203205081,0.12736689075735566,0.06528363767427722,0.01596519891702164,5,0.804044420995681,0.225,0.6216666666666667,0.6216666666666667,1.6064350258772884,600.0
BACE1,primary,mean,s4_scaffold25,1200,5,0.6774764433445827,0.14249848820570077,0.05283416069835171,0.008151683728616632,5,0.7859172467707719,0.2166666666666667,0.6216666666666667,0.6216666666666667,3.2098846504973766,1200.0
BACE1,primary,mean,s4_scaffold25,2400,5,0.6385181392735556,0.14483475882660443,0.013875856627324679,-0.04129544767905846,3,0.73362994924377,0.19166666666666668,0.6216666666666667,0.6216666666666667,4.8876233505848585,1828.0
BACE1,primary,mean,s4_scaffold25,3600,5,0.6385181392735556,0.14483475882660443,0.013875856627324679,-0.04129544767905846,3,0.73362994924377,0.19166666666666668,0.6216666666666667,0.6216666666666667,4.8876233505848585,1828.0
BACE1,primary,mean,s4_scaffold25,4800,5,0.6385181392735556,0.14483475882660443,0.013875856627324679,-0.04129544767905846,3,0.73362994924377,0.19166666666666668,0.6216666666666667,0.6216666666666667,4.8876233505848585,1828.0
BACE1,primary,mean,s4_scaffold50,600,5,0.663004146782261,0.10958065583047452,0.03836186413603008,-0.01150150970166719,4,0.789923292065885,0.2166666666666667,0.68,0.6799999999999999,1.4710133068693907,600.0
BACE1,primary,mean,s4_scaffold50,1200,5,0.6646833835155926,0.10768658716817257,0.04004110086936167,-0.030829715164886196,4,0.788942643188438,0.2166666666666667,0.68,0.6799999999999999,2.933774326230511,1200.0
BACE1,primary,mean,s4_scaffold50,2400,5,0.6459362127699217,0.12048802447430683,0.021293930123690907,-0.062464773515321426,4,0.7758710506085633,0.2166666666666667,0.68,0.6799999999999999,5.850106729580945,2400.0
BACE1,primary,mean,s4_scaffold50,3600,5,0.6113314911007038,0.12638589432237993,-0.013310791545527079,-0.0979233675793606,3,0.712125156692592,0.19166666666666668,0.68,0.6799999999999999,8.676548920845347,3564.0
BACE1,primary,mean,s4_scaffold50,4800,5,0.6113314911007038,0.12638589432237993,-0.013310791545527079,-0.0979233675793606,3,0.712125156692592,0.19166666666666668,0.68,0.6799999999999999,8.676548920845347,3564.0
BACE1,primary,mean,s5_score_oracle,600,5,0.6097522643739361,0.14939581443454447,-0.014890018272294848,-0.07716316540817575,3,0.7392008479795262,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,mean,s5_score_oracle,1200,5,0.6061115695009943,0.15448449749047374,-0.018530713145236632,-0.07500022812678137,2,0.7384064738747684,0.2166666666666667,1.0,1.0,2.0,1200.0
BACE1,primary,mean,s5_score_oracle,2400,5,0.6100604204032929,0.15627572502265716,-0.01458186224293806,-0.07235119139435614,2,0.7468569350194246,0.20833333333333334,1.0,1.0,4.0,2400.0
BACE1,primary,mean,s5_score_oracle,3600,5,0.6042062200537076,0.1461754420407182,-0.020436062592523264,-0.0698456040268578,3,0.7420158140625265,0.20833333333333334,1.0,1.0,6.0,3600.0
BACE1,primary,mean,s5_score_oracle,4800,5,0.6083473991510205,0.1485431649736044,-0.016294883495210466,-0.06695041265804436,2,0.7471930108570491,0.20833333333333334,1.0,1.0,8.0,4800.0
BACE1,primary,min,s1_width,600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s1_width,1200,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s1_width,2400,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s1_width,3600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s1_width,4800,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s2_uniform,600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s2_uniform,1200,5,0.6070320456318077,0.16118661598035783,-0.017610237014423324,-0.054357112788007644,1,0.747997186000483,0.20833333333333334,1.0,1.0,2.0,1200.0
BACE1,primary,min,s2_uniform,2400,5,0.6149628562879544,0.1466603016534286,-0.00967942635827651,-0.06847062895172196,2,0.7562311273481686,0.2166666666666667,1.0,1.0,4.0,2400.0
BACE1,primary,min,s2_uniform,3600,5,0.5961127121191072,0.1585531090885082,-0.028529570527123717,-0.09243986017909867,1,0.7332892501728254,0.20833333333333334,1.0,1.0,6.0,3600.0
BACE1,primary,min,s2_uniform,4800,5,0.6076389671688177,0.1674752695902542,-0.017003315477413194,-0.08183395114536512,2,0.7451087845660517,0.21666666666666665,1.0,1.0,8.0,4800.0
BACE1,primary,min,s3_top10,600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s3_top10,1200,5,0.622192282346966,0.16854173475599193,-0.002450000299264976,-0.08506944444444436,3,0.769088078979307,0.225,1.0,1.0,2.0000000000000004,1200.0
BACE1,primary,min,s3_top10,2400,5,0.6196129172676008,0.16822589020087866,-0.005029365378630068,-0.08506944444444436,3,0.764536168677361,0.2166666666666667,1.0,1.0,2.4,1440.0
BACE1,primary,min,s3_top10,3600,5,0.6196129172676008,0.16822589020087866,-0.005029365378630068,-0.08506944444444436,3,0.764536168677361,0.2166666666666667,1.0,1.0,2.4,1440.0
BACE1,primary,min,s3_top10,4800,5,0.6196129172676008,0.16822589020087866,-0.005029365378630068,-0.08506944444444436,3,0.764536168677361,0.2166666666666667,1.0,1.0,2.4,1440.0
BACE1,primary,min,s3_top25,600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s3_top25,1200,5,0.607769036395503,0.1568820825442119,-0.01687324625072808,-0.05757122349614613,2,0.7504285066590441,0.20833333333333334,1.0,1.0,2.0,1200.0
BACE1,primary,min,s3_top25,2400,5,0.602622093517708,0.1749189199906779,-0.022020189128522993,-0.10722375811721613,2,0.7436354396775211,0.2166666666666667,1.0,1.0,4.0,2400.0
BACE1,primary,min,s3_top25,3600,5,0.6014213824640557,0.17347513787660518,-0.023220900182175208,-0.10722375811721613,2,0.7419518613959577,0.2166666666666667,1.0,1.0,4.5,2700.0
BACE1,primary,min,s3_top25,4800,5,0.6014213824640557,0.17347513787660518,-0.023220900182175208,-0.10722375811721613,2,0.7419518613959577,0.2166666666666667,1.0,1.0,4.5,2700.0
BACE1,primary,min,s3_top50,600,5,0.6246422826462309,0.14737744755522472,0.0,0.0,0,0.7736385414797018,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s3_top50,1200,5,0.6008946404032196,0.15674947829839767,-0.02374764224301127,-0.06277454994200393,1,0.7403568429968812,0.2,1.0,1.0,2.0,1200.0
BACE1,primary,min,s3_top50,2400,5,0.5969083277305297,0.18042757348692715,-0.027733954915701187,-0.12240016349034921,1,0.7269961783099557,0.20833333333333334,1.0,1.0,4.0,2400.0
BACE1,primary,min,s3_top50,3600,5,0.5924731909807696,0.17549652526201173,-0.03216909166546141,-0.1317968645182072,1,0.734650387198424,0.225,1.0,1.0,6.0,3600.0
BACE1,primary,min,s3_top50,4800,5,0.5903842868235337,0.16247746507202224,-0.034257995822697264,-0.1193229219588191,1,0.7276329665866772,0.2166666666666667,1.0,1.0,8.0,4800.0
BACE1,primary,min,s4_scaffold25,600,5,0.6762050138239666,0.1385099068785554,0.05156273117773556,0.022964475464979706,5,0.77926125088467,0.20833333333333334,0.6216666666666667,0.6216666666666667,1.6064350258772884,600.0
BACE1,primary,min,s4_scaffold25,1200,5,0.6717154930065283,0.15258466365596926,0.047073210360297345,-0.02980434615602351,4,0.7679331446953293,0.21666666666666665,0.6216666666666667,0.6216666666666667,3.2098846504973766,1200.0
BACE1,primary,min,s4_scaffold25,2400,5,0.6684554741495247,0.15144635059320516,0.043813191503293714,-0.02797284432452163,4,0.7633034848678955,0.20833333333333334,0.6216666666666667,0.6216666666666667,4.8876233505848585,1828.0
BACE1,primary,min,s4_scaffold25,3600,5,0.6684554741495247,0.15144635059320516,0.043813191503293714,-0.02797284432452163,4,0.7633034848678955,0.20833333333333334,0.6216666666666667,0.6216666666666667,4.8876233505848585,1828.0
BACE1,primary,min,s4_scaffold25,4800,5,0.6684554741495247,0.15144635059320516,0.043813191503293714,-0.02797284432452163,4,0.7633034848678955,0.20833333333333334,0.6216666666666667,0.6216666666666667,4.8876233505848585,1828.0
BACE1,primary,min,s4_scaffold50,600,5,0.6539752897234663,0.13106022955639432,0.029333007077235396,0.009055633465446689,5,0.7702556921434646,0.20833333333333334,0.68,0.6799999999999999,1.4710133068693907,600.0
BACE1,primary,min,s4_scaffold50,1200,5,0.6442439029080432,0.11631775181313991,0.0196016202618123,-0.019575534135387596,3,0.7518354707773657,0.20833333333333334,0.68,0.6799999999999999,2.933774326230511,1200.0
BACE1,primary,min,s4_scaffold50,2400,5,0.6333951129469579,0.1422131252231155,0.008752830300726922,-0.06914220952497618,2,0.7438489891951111,0.225,0.68,0.6799999999999999,5.850106729580945,2400.0
BACE1,primary,min,s4_scaffold50,3600,5,0.6272976495428202,0.1312751980251728,0.0026553668965892396,-0.06338824127100795,2,0.7344342820762831,0.2166666666666667,0.68,0.6799999999999999,8.676548920845347,3564.0
BACE1,primary,min,s4_scaffold50,4800,5,0.6272976495428202,0.1312751980251728,0.0026553668965892396,-0.06338824127100795,2,0.7344342820762831,0.2166666666666667,0.68,0.6799999999999999,8.676548920845347,3564.0
BACE1,primary,min,s5_score_oracle,600,5,0.6097522643739361,0.14939581443454447,-0.014890018272294848,-0.07716316540817575,3,0.7392008479795262,0.20833333333333334,1.0,1.0,1.0,600.0
BACE1,primary,min,s5_score_oracle,1200,5,0.6097522643739361,0.14939581443454447,-0.014890018272294848,-0.07716316540817575,3,0.7392008479795262,0.20833333333333334,1.0,1.0,2.0,1200.0
BACE1,primary,min,s5_score_oracle,2400,5,0.6097522643739361,0.14939581443454447,-0.014890018272294848,-0.07716316540817575,3,0.7392008479795262,0.20833333333333334,1.0,1.0,4.0,2400.0
BACE1,primary,min,s5_score_oracle,3600,5,0.6097522643739361,0.14939581443454447,-0.014890018272294848,-0.07716316540817575,3,0.7392008479795262,0.20833333333333334,1.0,1.0,6.0,3600.0
BACE1,primary,min,s5_score_oracle,4800,5,0.6097522643739361,0.14939581443454447,-0.014890018272294848,-0.07716316540817575,3,0.7392008479795262,0.20833333333333334,1.0,1.0,8.0,4800.0
CDK2,control,mean,s1_width,600,4,0.7035399571282771,0.03147761359485489,0.0,0.0,0,0.8211369832512957,0.0875,1.0,1.0,1.0,160.0
CDK2,control,mean,s1_width,1200,4,0.7035399571282771,0.03147761359485489,0.0,0.0,0,0.8211369832512957,0.0875,1.0,1.0,1.0,160.0
CDK2,control,mean,s1_width,2400,4,0.7035399571282771,0.03147761359485489,0.0,0.0,0,0.8211369832512957,0.0875,1.0,1.0,1.0,160.0
CDK2,control,mean,s1_width,3600,4,0.7035399571282771,0.03147761359485489,0.0,0.0,0,0.8211369832512957,0.0875,1.0,1.0,1.0,160.0
CDK2,control,mean,s1_width,4800,4,0.7035399571282771,0.03147761359485489,0.0,0.0,0,0.8211369832512957,0.0875,1.0,1.0,1.0,160.0
CDK2,control,mean,s2_uniform,600,4,0.7434895433566454,0.05419335496029192,0.03994958622836833,0.0038545968392105223,4,0.8877321913620988,0.0875,1.0,1.0,3.0,480.0
CDK2,control,mean,s2_uniform,1200,4,0.7647317130312848,0.06402986429705346,0.06119175590300774,-0.0016491584914293256,3,0.9421257804773672,0.1,1.0,1.0,7.0,1120.0
CDK2,control,mean,s2_uniform,2400,4,0.7570015714283946,0.05690235774870332,0.053461614300117505,0.01030283824311562,4,0.9361843462523493,0.1,1.0,1.0,15.0,2400.0
CDK2,control,mean,s2_uniform,3600,4,0.7583991243930539,0.05556589249537618,0.05485916726477694,0.017233612147573685,4,0.938635092719942,0.1,1.0,1.0,16.0,2560.0
CDK2,control,mean,s2_uniform,4800,4,0.7583991243930539,0.05556589249537618,0.05485916726477694,0.017233612147573685,4,0.938635092719942,0.1,1.0,1.0,16.0,2560.0
CDK2,control,mean,s3_top10,600,4,0.6910477027838009,0.03633929437474478,-0.012492254344476234,-0.06893206413506925,1,0.8378487599872344,0.08750000000000001,1.0,1.0,2.125,400.0
CDK2,control,mean,s3_top10,1200,4,0.6910477027838009,0.03633929437474478,-0.012492254344476234,-0.06893206413506925,1,0.8378487599872344,0.08750000000000001,1.0,1.0,2.125,400.0
CDK2,control,mean,s3_top10,2400,4,0.6910477027838009,0.03633929437474478,-0.012492254344476234,-0.06893206413506925,1,0.8378487599872344,0.08750000000000001,1.0,1.0,2.125,400.0
CDK2,control,mean,s3_top10,3600,4,0.6910477027838009,0.03633929437474478,-0.012492254344476234,-0.06893206413506925,1,0.8378487599872344,0.08750000000000001,1.0,1.0,2.125,400.0
CDK2,control,mean,s3_top10,4800,4,0.6910477027838009,0.03633929437474478,-0.012492254344476234,-0.06893206413506925,1,0.8378487599872344,0.08750000000000001,1.0,1.0,2.125,400.0
CDK2,control,mean,s3_top25,600,4,0.6877957719844712,0.035415252722433545,-0.015744185143805878,-0.10841822620517672,2,0.8330758555166426,0.1,1.0,1.0,3.40625,600.0
CDK2,control,mean,s3_top25,1200,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s3_top25,2400,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s3_top25,3600,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s3_top25,4800,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s3_top50,600,4,0.7418921924718872,0.05809605949164042,0.03835223534361015,-0.02789560694737092,3,0.9513772905740876,0.1,1.0,1.0,3.59375,600.0
CDK2,control,mean,s3_top50,1200,4,0.7117956545656601,0.04054989863883672,0.008255697437382914,-0.04698427178523534,2,0.9321710220315196,0.1,1.0,1.0,7.175,1200.0
CDK2,control,mean,s3_top50,2400,4,0.7010347442162447,0.049193893829162935,-0.0025052129120325117,-0.08572496212937397,2,0.9176572257771163,0.1,1.0,1.0,8.125,1360.0
CDK2,control,mean,s3_top50,3600,4,0.7010347442162447,0.049193893829162935,-0.0025052129120325117,-0.08572496212937397,2,0.9176572257771163,0.1,1.0,1.0,8.125,1360.0
CDK2,control,mean,s3_top50,4800,4,0.7010347442162447,0.049193893829162935,-0.0025052129120325117,-0.08572496212937397,2,0.9176572257771163,0.1,1.0,1.0,8.125,1360.0
CDK2,control,mean,s4_scaffold25,600,4,0.6877957719844712,0.035415252722433545,-0.015744185143805878,-0.10841822620517672,2,0.8330758555166426,0.1,1.0,1.0,3.40625,600.0
CDK2,control,mean,s4_scaffold25,1200,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s4_scaffold25,2400,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s4_scaffold25,3600,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s4_scaffold25,4800,4,0.6677495946984401,0.04999586106475267,-0.035790362429836964,-0.14718168846752777,2,0.8235016454006723,0.1,1.0,1.0,4.28125,760.0
CDK2,control,mean,s4_scaffold50,600,4,0.7418921924718872,0.05809605949164042,0.03835223534361015,-0.02789560694737092,3,0.9513772905740876,0.1,1.0,1.0,3.59375,600.0
CDK2,control,mean,s4_scaffold50,1200,4,0.7117956545656601,0.04054989863883672,0.008255697437382914,-0.04698427178523534,2,0.9321710220315196,0.1,1.0,1.0,7.175,1200.0
CDK2,control,mean,s4_scaffold50,2400,4,0.7010347442162447,0.049193893829162935,-0.0025052129120325117,-0.08572496212937397,2,0.9176572257771163,0.1,1.0,1.0,8.125,1360.0
