target_id,phi,policy,budget,n_folds,folds,mean_delta,worst_fold_delta,positive_folds,bootstrap_mean,se,ci95_low,ci95_high,mde
EGFR,mean,s2_uniform,1200,5,1|2|3|4|5,0.010006707104039248,-0.026837226799213076,2,0.00993606416636482,0.013299479044852798,-0.01307726999703675,0.03822323803358472,0.03923343389337736
EGFR,mean,s3_top10,1200,5,1|2|3|4|5,-0.01679586327359714,-0.02653739191611132,0,-0.021085423669250595,0.019350263778967272,-0.06126729073035923,0.014095288189561283,0.05708323553360128
EGFR,mean,s3_top25,1200,5,1|2|3|4|5,0.015614230463946365,-0.008855189194455548,3,0.014370064222986543,0.014923449333785548,-0.013638663188048945,0.0453604573633943,0.04402414266932079
EGFR,mean,s3_top50,1200,5,1|2|3|4|5,0.02609644005795585,-0.022477373065769746,4,0.02358171719307328,0.01408264367147639,-0.001429343023071784,0.05308424111679225,0.0415437678171832
EGFR,mean,s4_scaffold25,1200,5,1|2|3|4|5,0.03876492075846688,-0.0016877232120930952,4,0.0353537437757048,0.016803526205435026,0.003802343511722676,0.06923005596875945,0.04957036530026475
EGFR,mean,s4_scaffold50,1200,5,1|2|3|4|5,0.030966144399823592,-0.006006870084631355,4,0.027273170936389257,0.015112711856178632,-0.001065432474165204,0.05888471978949071,0.04458246669357471
EGFR,mean,s5_score_oracle,1200,5,1|2|3|4|5,-0.01918930155120834,-0.042490171952506706,1,-0.019094645729445244,0.01650749299344129,-0.05224377735489195,0.0124697128190934,0.048697067976825936
EGFR,mean,s2_uniform,2400,5,1|2|3|4|5,0.021646475810208066,-0.03217210767322931,4,0.018441945316180118,0.013597698860260079,-0.00662391639748148,0.04635761510539911,0.04011318169207065
EGFR,mean,s3_top10,2400,5,1|2|3|4|5,-0.027569439883685744,-0.03603164823333224,0,-0.03203604104991579,0.021364212811143295,-0.0758337931737287,0.007875829394733837,0.06302438074327697
EGFR,mean,s3_top25,2400,5,1|2|3|4|5,-0.0244185389317656,-0.05195148916346523,1,-0.02974621495051841,0.020059245265688457,-0.07115629002173197,0.006980307987047227,0.05917472935806574
EGFR,mean,s3_top50,2400,5,1|2|3|4|5,0.006323527329361306,-0.03972563976082852,3,0.0031830852263078357,0.015580315679045765,-0.026266427051258114,0.0342503342696306,0.045961896941246576
EGFR,mean,s4_scaffold25,2400,5,1|2|3|4|5,0.007680465186301005,-0.03164061401062371,3,0.002604185730249469,0.02169139570076725,-0.04098954241997478,0.04375135368740153,0.06398956954712516
EGFR,mean,s4_scaffold50,2400,5,1|2|3|4|5,0.012233038149127207,-0.01945926882554222,3,0.008078984168776955,0.01795910451732847,-0.028924073673770773,0.04145940705965587,0.0529793187754641
EGFR,mean,s5_score_oracle,2400,5,1|2|3|4|5,-0.005604326801243631,-0.019835824391322143,2,-0.00955379144941115,0.01549572719385499,-0.040195672118698324,0.021038216840277502,0.04571236109621981
EGFR,mean,s2_uniform,3600,5,1|2|3|4|5,0.014801178233001866,-0.022784218326036165,3,0.013016425025574062,0.014744939773180562,-0.014524858362532027,0.042512798730953066,0.043497539858660915
EGFR,mean,s3_top10,3600,5,1|2|3|4|5,-0.027569439883685744,-0.03603164823333224,0,-0.03203604104991579,0.021364212811143295,-0.0758337931737287,0.007875829394733837,0.06302438074327697
EGFR,mean,s3_top25,3600,5,1|2|3|4|5,-0.0244185389317656,-0.05195148916346523,1,-0.02974621495051841,0.020059245265688457,-0.07115629002173197,0.006980307987047227,0.05917472935806574
EGFR,mean,s3_top50,3600,5,1|2|3|4|5,-0.011714907334545072,-0.03150488711915275,1,-0.014685855621779023,0.018316708918132037,-0.0520764259654182,0.020285174673510466,0.054034250970296016
EGFR,mean,s4_scaffold25,3600,5,1|2|3|4|5,0.007680465186301005,-0.03164061401062371,3,0.002604185730249469,0.02169139570076725,-0.04098954241997478,0.04375135368740153,0.06398956954712516
EGFR,mean,s4_scaffold50,3600,5,1|2|3|4|5,-0.004140195117239631,-0.024499498001925635,2,-0.006898531181299448,0.02025819842793398,-0.047139943009765185,0.031351170339737396,0.05976164074854303
EGFR,mean,s5_score_oracle,3600,5,1|2|3|4|5,-0.006847035990048845,-0.02233107994638439,2,-0.01019590048715866,0.01744661934047912,-0.04634653192778197,0.02375024505348835,0.0514674886323852
EGFR,mean,s2_uniform,4800,5,1|2|3|4|5,0.00673852571860647,-0.02413093129528865,3,0.00310098773666776,0.01645211420305155,-0.02947820888462008,0.0348316682134921,0.048533700667134826
EGFR,mean,s3_top10,4800,5,1|2|3|4|5,-0.027569439883685744,-0.03603164823333224,0,-0.03203604104991579,0.021364212811143295,-0.0758337931737287,0.007875829394733837,0.06302438074327697
EGFR,mean,s3_top25,4800,5,1|2|3|4|5,-0.0244185389317656,-0.05195148916346523,1,-0.02974621495051841,0.020059245265688457,-0.07115629002173197,0.006980307987047227,0.05917472935806574
EGFR,mean,s3_top50,4800,5,1|2|3|4|5,-0.015717756229067105,-0.03816767047039599,1,-0.01892590129986886,0.018704985234644596,-0.05653342770741556,0.017064517275643943,0.05517966524892186
EGFR,mean,s4_scaffold25,4800,5,1|2|3|4|5,0.007680465186301005,-0.03164061401062371,3,0.002604185730249469,0.02169139570076725,-0.04098954241997478,0.04375135368740153,0.06398956954712516
EGFR,mean,s4_scaffold50,4800,5,1|2|3|4|5,-0.0034908846932829364,-0.024499498001925635,2,-0.006192750376422045,0.020253104721121747,-0.04682642178852536,0.03199535016472045,0.05974661432466461
EGFR,mean,s5_score_oracle,4800,5,1|2|3|4|5,-0.00290950145701937,-0.02166044902533515,2,-0.006951610394342361,0.017759168667827903,-0.04270171117478864,0.02634488982629191,0.052389508459748574
EGFR,min,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
EGFR,min,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
EGFR,min,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
EGFR,min,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
EGFR,min,s4_scaffold25,600,5,1|2|3|4|5,0.03828186965105128,0.012269009294733846,5,0.03729472291026557,0.01438955339235319,0.011188300499478653,0.06755090238980682,0.042449150817874114
EGFR,min,s4_scaffold50,600,5,1|2|3|4|5,0.03236908561362194,0.004354567617789296,5,0.030800815436172236,0.014054898814254396,0.0046863727372163395,0.05977831095637919,0.04146192054947977
EGFR,min,s5_score_oracle,600,5,1|2|3|4|5,-0.0268351202367715,-0.0474232221698081,0,-0.028283698035396425,0.01681187108860683,-0.06281278307723659,0.003653946531431882,0.049594982687243945
EGFR,min,s2_uniform,1200,5,1|2|3|4|5,-0.0012007760291179227,-0.03282942298405134,2,-0.002319503240017142,0.012417190124471976,-0.025649691049418617,0.021931982684182477,0.036630683521285366
EGFR,min,s3_top10,1200,5,1|2|3|4|5,0.009172378547378535,-0.006712962962962976,4,0.00810981642598871,0.008585265265942077,-0.006391104492949166,0.027256224882661457,0.025326513627524982
EGFR,min,s3_top25,1200,5,1|2|3|4|5,0.004855296913526619,-0.018206791353637064,3,0.004201971979048323,0.011568990249671476,-0.016826858678849376,0.02852969855703501,0.03412849575858232
EGFR,min,s3_top50,1200,5,1|2|3|4|5,0.000989754314799074,-0.031308542541048034,2,-0.0003184589725199104,0.01288583423237628,-0.024202441375562725,0.02671233746143029,0.038013182607525925
EGFR,min,s4_scaffold25,1200,5,1|2|3|4|5,0.017259119424753732,-0.006839032424718838,4,0.0166743787257925,0.0126511880512475,-0.0072671806628501765,0.04234763369816843,0.037320976889948405
EGFR,min,s4_scaffold50,1200,5,1|2|3|4|5,0.009298589879947305,-0.013360770000934497,3,0.007826859431546767,0.01268097500858775,-0.01617438184061768,0.03357232390642529,0.03740884834850345
EGFR,min,s5_score_oracle,1200,5,1|2|3|4|5,-0.0268351202367715,-0.0474232221698081,0,-0.028283698035396425,0.01681187108860683,-0.06281278307723659,0.003653946531431882,0.049594982687243945
EGFR,min,s2_uniform,2400,5,1|2|3|4|5,-0.00864022767226591,-0.05186383072608278,2,-0.011156189350992416,0.013839939282963872,-0.038483480688902214,0.016775745649686934,0.04082779040556994
EGFR,min,s3_top10,2400,5,1|2|3|4|5,0.009172378547378535,-0.006712962962962976,4,0.00810981642598871,0.008585265265942077,-0.006391104492949166,0.027256224882661457,0.025326513627524982
EGFR,min,s3_top25,2400,5,1|2|3|4|5,-0.00746298505277192,-0.015022353580990355,1,-0.009062845725486938,0.011429514762396622,-0.032211139814567295,0.014172924800875283,0.033717043378283074
EGFR,min,s3_top50,2400,5,1|2|3|4|5,-0.024233807410775632,-0.042749593343615944,0,-0.025541385732921383,0.015801588863993528,-0.05798170016882429,0.003448399922734771,0.04661465234954094
EGFR,min,s4_scaffold25,2400,5,1|2|3|4|5,0.014576162855593877,-0.009323791443971885,4,0.013333805200716342,0.012817381872777494,-0.011349089190311258,0.038332937223740725,0.037811248297459535
EGFR,min,s4_scaffold50,2400,5,1|2|3|4|5,-0.016769364035064925,-0.029324262861059713,0,-0.017838517944926777,0.016183259886515484,-0.05079574309708515,0.012736861315969166,0.0477405810254411
EGFR,min,s5_score_oracle,2400,5,1|2|3|4|5,-0.0268351202367715,-0.0474232221698081,0,-0.028283698035396425,0.01681187108860683,-0.06281278307723659,0.003653946531431882,0.049594982687243945
EGFR,min,s2_uniform,3600,5,1|2|3|4|5,-0.023624841229555587,-0.05016061231864266,0,-0.024452753325126163,0.016497638313726696,-0.05740543236720483,0.006930851516013246,0.04866799669337048
EGFR,min,s3_top10,3600,5,1|2|3|4|5,0.009172378547378535,-0.006712962962962976,4,0.00810981642598871,0.008585265265942077,-0.006391104492949166,0.027256224882661457,0.025326513627524982
EGFR,min,s3_top25,3600,5,1|2|3|4|5,-0.00746298505277192,-0.015022353580990355,1,-0.009062845725486938,0.011429514762396622,-0.032211139814567295,0.014172924800875283,0.033717043378283074
EGFR,min,s3_top50,3600,5,1|2|3|4|5,-0.024750244758840422,-0.04132517899401955,0,-0.02599388972973538,0.015938723602022694,-0.058594102749465256,0.0033986926722557697,0.04701919952472035
EGFR,min,s4_scaffold25,3600,5,1|2|3|4|5,0.014576162855593877,-0.009323791443971885,4,0.013333805200716342,0.012817381872777494,-0.011349089190311258,0.038332937223740725,0.037811248297459535
EGFR,min,s4_scaffold50,3600,5,1|2|3|4|5,-0.018189440025073424,-0.029324262861059713,0,-0.019232824903805443,0.01625167311553813,-0.05238168090608635,0.011615873491337912,0.04794239990039403
EGFR,min,s5_score_oracle,3600,5,1|2|3|4|5,-0.0268351202367715,-0.0474232221698081,0,-0.028283698035396425,0.01681187108860683,-0.06281278307723659,0.003653946531431882,0.049594982687243945
EGFR,min,s2_uniform,4800,5,1|2|3|4|5,-0.0258418418177656,-0.04706778343650175,0,-0.027320792052211138,0.016809834893844536,-0.06186522916331931,0.004468471566533917,0.04958897591717941
EGFR,min,s3_top10,4800,5,1|2|3|4|5,0.009172378547378535,-0.006712962962962976,4,0.00810981642598871,0.008585265265942077,-0.006391104492949166,0.027256224882661457,0.025326513627524982
EGFR,min,s3_top25,4800,5,1|2|3|4|5,-0.00746298505277192,-0.015022353580990355,1,-0.009062845725486938,0.011429514762396622,-0.032211139814567295,0.014172924800875283,0.033717043378283074
EGFR,min,s3_top50,4800,5,1|2|3|4|5,-0.024750244758840422,-0.04132517899401955,0,-0.02599388972973538,0.015938723602022694,-0.058594102749465256,0.0033986926722557697,0.04701919952472035
EGFR,min,s4_scaffold25,4800,5,1|2|3|4|5,0.014576162855593877,-0.009323791443971885,4,0.013333805200716342,0.012817381872777494,-0.011349089190311258,0.038332937223740725,0.037811248297459535
EGFR,min,s4_scaffold50,4800,5,1|2|3|4|5,-0.018189440025073424,-0.029324262861059713,0,-0.019232824903805443,0.01625167311553813,-0.05238168090608635,0.011615873491337912,0.04794239990039403
EGFR,min,s5_score_oracle,4800,5,1|2|3|4|5,-0.0268351202367715,-0.0474232221698081,0,-0.028283698035396425,0.01681187108860683,-0.06281278307723659,0.003653946531431882,0.049594982687243945
ESR1,mean,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,mean,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,mean,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,mean,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,mean,s4_scaffold25,600,5,1|2|3|4|5,0.0455014750764583,-0.01377121026681094,4,0.043667667516265427,0.017041340542035762,0.01138427063948661,0.0791067451600165,0.05027191706950742
ESR1,mean,s4_scaffold50,600,5,1|2|3|4|5,-0.015965804457142796,-0.1357530473490992,3,-0.014443304696226473,0.026082894184569057,-0.0655658690313216,0.035739237260070736,0.0769444804031099
ESR1,mean,s5_score_oracle,600,5,1|2|3|4|5,-0.10686701002303041,-0.21681663727363448,1,-0.1035283149741775,0.03631224876733555,-0.17221978164764495,-0.03123431386808561,0.10712105389455134
ESR1,mean,s2_uniform,1200,5,1|2|3|4|5,-0.011390513507098276,-0.06804622982122432,3,-0.011362743926646723,0.018875764433003397,-0.048572795112227486,0.024728623372156967,0.055683463507979765
ESR1,mean,s3_top10,1200,5,1|2|3|4|5,0.005537067099567095,-0.006944444444444531,1,0.005317532759393732,0.006819535329877612,-0.007300259862061097,0.019861649294612038,0.02011761420473489
ESR1,mean,s3_top25,1200,5,1|2|3|4|5,-0.01861244716816529,-0.14442173477647807,3,-0.017987794054425806,0.017885890347333948,-0.05239758183385214,0.01660066061401729,0.05276333713521705
ESR1,mean,s3_top50,1200,5,1|2|3|4|5,-0.004580734536940434,-0.06473496622292607,3,-0.00447336438209291,0.016159580990231973,-0.03577341070635059,0.02735200896454739,0.04767072833355187
ESR1,mean,s4_scaffold25,1200,5,1|2|3|4|5,0.022149783776958865,-0.0918712717550304,4,0.02181750948043623,0.022153925456628698,-0.020814030215072516,0.06638163238706705,0.0653540313083047
ESR1,mean,s4_scaffold50,1200,5,1|2|3|4|5,-0.017104628799189902,-0.13550359639610343,3,-0.01546463062212149,0.02320362871118444,-0.06155732479664739,0.02868565582695099,0.06845065359752246
ESR1,mean,s5_score_oracle,1200,5,1|2|3|4|5,-0.06630208085106457,-0.19704900143755677,2,-0.06456752820183126,0.033066137347621836,-0.12674633983732267,0.0006197492947630712,0.09754503235518398
ESR1,mean,s2_uniform,2400,5,1|2|3|4|5,-0.029296608649026612,-0.13363626781898275,1,-0.028728668293232035,0.02133688884749008,-0.07036780800007275,0.012507352475031257,0.0629437751106745
ESR1,mean,s3_top10,2400,5,1|2|3|4|5,-0.09225910281892857,-0.15730590745046535,0,-0.0896473819510438,0.02760189501209713,-0.14613991673973814,-0.03534818704187505,0.08142552949907979
ESR1,mean,s3_top25,2400,5,1|2|3|4|5,-0.0500379610838763,-0.19190127116944367,2,-0.04929153969388218,0.020395698898428745,-0.09105120218978567,-0.010960245260504752,0.06016726683369051
ESR1,mean,s3_top50,2400,5,1|2|3|4|5,-0.06646011804050947,-0.22399591356549392,1,-0.06446494735488502,0.02341711194004323,-0.11078572788046653,-0.01765495123382749,0.06908042865250986
ESR1,mean,s4_scaffold25,2400,5,1|2|3|4|5,-0.042520792378100435,-0.1542396604377893,2,-0.0438211389312084,0.030363225937545292,-0.10520620069510124,0.013263723086885282,0.08957144964797749
ESR1,mean,s4_scaffold50,2400,5,1|2|3|4|5,-0.04904510595945429,-0.20921891334524317,2,-0.045664781446034065,0.02698367124579674,-0.09776575714840013,0.006971600836780779,0.07960177074998441
ESR1,mean,s5_score_oracle,2400,5,1|2|3|4|5,-0.057311291807222595,-0.1619504112767544,1,-0.055663609819915014,0.030740675663768854,-0.11437951232084753,0.0030524831225439246,0.09068492550909377
ESR1,mean,s2_uniform,3600,5,1|2|3|4|5,-0.058485092620928505,-0.19216665367593683,1,-0.0565161078007132,0.024770814380913494,-0.10560741035809142,-0.00614678579545174,0.07307384787186959
ESR1,mean,s3_top10,3600,5,1|2|3|4|5,-0.09225910281892857,-0.15730590745046535,0,-0.0896473819510438,0.02760189501209713,-0.14613991673973814,-0.03534818704187505,0.08142552949907979
ESR1,mean,s3_top25,3600,5,1|2|3|4|5,-0.13331788982572093,-0.19623833493062065,1,-0.13079938401728747,0.0310968281770282,-0.19180113779381952,-0.07274579942769326,0.09173557463886768
ESR1,mean,s3_top50,3600,5,1|2|3|4|5,-0.07228662922449935,-0.2436340295859436,1,-0.06986057610093369,0.02434583443331461,-0.11728047799498706,-0.02158599754888109,0.07182015796237011
ESR1,mean,s4_scaffold25,3600,5,1|2|3|4|5,-0.042520792378100435,-0.1542396604377893,2,-0.0438211389312084,0.030363225937545292,-0.10520620069510124,0.013263723086885282,0.08957144964797749
ESR1,mean,s4_scaffold50,3600,5,1|2|3|4|5,-0.04415824673918255,-0.18332186267443012,1,-0.04298605601405445,0.02432493970113736,-0.09068825166652014,0.005052424388750953,0.0717585185484629
ESR1,mean,s5_score_oracle,3600,5,1|2|3|4|5,-0.06384077227121007,-0.1751561503564965,1,-0.061741937276590365,0.029302119461560954,-0.11859735932871154,-0.0038048889342462335,0.08644118788065824
ESR1,mean,s2_uniform,4800,5,1|2|3|4|5,-0.08014318326175297,-0.21874655874773946,0,-0.07707408358380322,0.02678825558189762,-0.12819107542777766,-0.023316563611608894,0.07902529497183851
ESR1,mean,s3_top10,4800,5,1|2|3|4|5,-0.09225910281892857,-0.15730590745046535,0,-0.0896473819510438,0.02760189501209713,-0.14613991673973814,-0.03534818704187505,0.08142552949907979
ESR1,mean,s3_top25,4800,5,1|2|3|4|5,-0.13331788982572093,-0.19623833493062065,1,-0.13079938401728747,0.0310968281770282,-0.19180113779381952,-0.07274579942769326,0.09173557463886768
ESR1,mean,s3_top50,4800,5,1|2|3|4|5,-0.1708325930590869,-0.22419921836762696,0,-0.16739842927272439,0.0341097201151451,-0.23557245171502939,-0.10289923325600772,0.10062359922113484
ESR1,mean,s4_scaffold25,4800,5,1|2|3|4|5,-0.042520792378100435,-0.1542396604377893,2,-0.0438211389312084,0.030363225937545292,-0.10520620069510124,0.013263723086885282,0.08957144964797749
ESR1,mean,s4_scaffold50,4800,5,1|2|3|4|5,-0.1102320626468107,-0.17404095887974153,1,-0.1085544451530904,0.03389672670129993,-0.17779121447780158,-0.04464080206464808,0.09999526911935892
ESR1,mean,s5_score_oracle,4800,5,1|2|3|4|5,-0.06947572331149791,-0.18676650256257665,1,-0.06732494770339914,0.02892912930764004,-0.12357532784637007,-0.007742011333733833,0.08534086774801362
ESR1,min,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,min,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,min,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,min,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ESR1,min,s4_scaffold25,600,5,1|2|3|4|5,0.04888968460815668,0.001315728257627602,5,0.047261732810871884,0.01824329166302778,0.012068167039485194,0.08500659833542808,0.0538176702294225
ESR1,min,s4_scaffold50,600,5,1|2|3|4|5,-0.01703939676875388,-0.11647207992050512,2,-0.015872760069807423,0.026993030816850633,-0.06791256013530489,0.03720720147794506,0.07962938146398116
ESR1,min,s5_score_oracle,600,5,1|2|3|4|5,-0.10686701002303041,-0.21681663727363448,1,-0.1035283149741775,0.03631224876733555,-0.17221978164764495,-0.03123431386808561,0.10712105389455134
ESR1,min,s2_uniform,1200,5,1|2|3|4|5,-0.058918503442527845,-0.12175582529020901,0,-0.05612253794817512,0.02882575898495218,-0.11082670583979824,-0.0005287373401919107,0.08503592552373297
ESR1,min,s3_top10,1200,5,1|2|3|4|5,0.00335414585414584,-0.015790343915343952,2,0.0032363524930036683,0.00878833846781904,-0.014092588462204543,0.020574117288502166,0.02592557912584161
ESR1,min,s3_top25,1200,5,1|2|3|4|5,-0.02229625408012146,-0.156891240796176,2,-0.02104471321996553,0.020796784145016404,-0.06227658797610433,0.01883184988746411,0.06135046742782927
ESR1,min,s3_top50,1200,5,1|2|3|4|5,-0.012652624597929419,-0.08886106624061252,3,-0.011365535147123474,0.021941173476601832,-0.0531760165000039,0.030883156114870677,0.06472641343576106
ESR1,min,s4_scaffold25,1200,5,1|2|3|4|5,0.03338142854657915,-0.044428964821624395,4,0.03259790264271763,0.02171730761916422,-0.008551080193843501,0.07597010575858323,0.0640660096493314
ESR1,min,s4_scaffold50,1200,5,1|2|3|4|5,-0.013760541726557529,-0.1567145777888323,3,-0.01172692312946926,0.025719686208685002,-0.061688071934741295,0.03780970016467549,0.0758730176741311
ESR1,min,s5_score_oracle,1200,5,1|2|3|4|5,-0.10686701002303041,-0.21681663727363448,1,-0.1035283149741775,0.03631224876733555,-0.17221978164764495,-0.03123431386808561,0.10712105389455134
ESR1,min,s2_uniform,2400,5,1|2|3|4|5,-0.0429009100409274,-0.16845010144892636,2,-0.04109384436036496,0.027734118694417494,-0.09549294145296579,0.01296415677290719,0.08181558907073366
ESR1,min,s3_top10,2400,5,1|2|3|4|5,0.0026658989158988788,-0.015790343915343952,1,0.002593493685390616,0.009299072811030405,-0.015250556657326412,0.02141236489220575,0.027432244313544258
ESR1,min,s3_top25,2400,5,1|2|3|4|5,-0.03353818017233827,-0.13658429052270316,1,-0.032499480118095586,0.02179372296742185,-0.07568750766553921,0.009953885284125583,0.06429143475840476
ESR1,min,s3_top50,2400,5,1|2|3|4|5,-0.07281513709836465,-0.2169290835808524,0,-0.07021398421467717,0.028361395694440843,-0.1275385681962082,-0.01662669908485363,0.0836660548393742
ESR1,min,s4_scaffold25,2400,5,1|2|3|4|5,0.030411631244351554,-0.028398748907507487,4,0.029261570621757906,0.022582768833297868,-0.015465766112504244,0.07361662317368546,0.06661911832505324
ESR1,min,s4_scaffold50,2400,5,1|2|3|4|5,-0.05043136880535252,-0.19826306346389794,2,-0.04724918739687418,0.029971641045798934,-0.10480489765251208,0.009630601103746077,0.08841627507969829
ESR1,min,s5_score_oracle,2400,5,1|2|3|4|5,-0.10686701002303041,-0.21681663727363448,1,-0.1035283149741775,0.03631224876733555,-0.17221978164764495,-0.03123431386808561,0.10712105389455134
ESR1,min,s2_uniform,3600,5,1|2|3|4|5,-0.08294534526928557,-0.18456677693858253,1,-0.07940108232860044,0.03224510840927668,-0.14289288265464817,-0.017807802699443667,0.09512299879518667
ESR1,min,s3_top10,3600,5,1|2|3|4|5,0.0026658989158988788,-0.015790343915343952,1,0.002593493685390616,0.009299072811030405,-0.015250556657326412,0.02141236489220575,0.027432244313544258
ESR1,min,s3_top25,3600,5,1|2|3|4|5,-0.030480783604711514,-0.13658429052270316,1,-0.029364883163479676,0.02210684606795938,-0.07406257967608525,0.015208161431365722,0.06521514721541136
ESR1,min,s3_top50,3600,5,1|2|3|4|5,-0.054130579209538954,-0.16340950293399142,1,-0.051830827043022054,0.028935561883363266,-0.10955650272456864,0.005265171431659258,0.08535984383223093
ESR1,min,s4_scaffold25,3600,5,1|2|3|4|5,0.030411631244351554,-0.028398748907507487,4,0.029261570621757906,0.022582768833297868,-0.015465766112504244,0.07361662317368546,0.06661911832505324
ESR1,min,s4_scaffold50,3600,5,1|2|3|4|5,-0.052444974589903395,-0.15701492940218204,2,-0.04919834333970678,0.030115571650954416,-0.10876773239623506,0.009549241500714303,0.08884087004793405
ESR1,min,s5_score_oracle,3600,5,1|2|3|4|5,-0.10686701002303041,-0.21681663727363448,1,-0.1035283149741775,0.03631224876733555,-0.17221978164764495,-0.03123431386808561,0.10712105389455134
ESR1,min,s2_uniform,4800,5,1|2|3|4|5,-0.10274316439195622,-0.2138951870909951,1,-0.09912160116710192,0.03293968594204489,-0.16363521303068776,-0.034000228013423825,0.09717200098721113
ESR1,min,s3_top10,4800,5,1|2|3|4|5,0.0026658989158988788,-0.015790343915343952,1,0.002593493685390616,0.009299072811030405,-0.015250556657326412,0.02141236489220575,0.027432244313544258
ESR1,min,s3_top25,4800,5,1|2|3|4|5,-0.030480783604711514,-0.13658429052270316,1,-0.029364883163479676,0.02210684606795938,-0.07406257967608525,0.015208161431365722,0.06521514721541136
ESR1,min,s3_top50,4800,5,1|2|3|4|5,-0.06220385900919114,-0.1862330789736637,1,-0.060289454721828145,0.03000459482362167,-0.11736264906492908,0.0008936688268269465,0.0885134886517025
ESR1,min,s4_scaffold25,4800,5,1|2|3|4|5,0.030411631244351554,-0.028398748907507487,4,0.029261570621757906,0.022582768833297868,-0.015465766112504244,0.07361662317368546,0.06661911832505324
ESR1,min,s4_scaffold50,4800,5,1|2|3|4|5,-0.046592613161381934,-0.15701492940218204,2,-0.04370247156316577,0.029748591564415613,-0.10330548846971528,0.013973643700640732,0.08775827960083091
ESR1,min,s5_score_oracle,4800,5,1|2|3|4|5,-0.10686701002303041,-0.21681663727363448,1,-0.1035283149741775,0.03631224876733555,-0.17221978164764495,-0.03123431386808561,0.10712105389455134
FA10,mean,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,mean,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,mean,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,mean,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,mean,s4_scaffold25,600,5,1|2|3|4|5,0.0708792680043592,0.03773940857102953,5,0.06659082814618987,0.01800935760918819,0.032972592799462234,0.1018608183433886,0.053127565285779804
FA10,mean,s4_scaffold50,600,5,1|2|3|4|5,0.03402110257821285,-0.011278876140128458,4,0.03266127505191747,0.013482677797534795,0.00621462222634814,0.060526880707077554,0.03977386981033759
FA10,mean,s5_score_oracle,600,5,1|2|3|4|5,0.004742872079588517,-0.04417219692442054,3,0.0033953278693583094,0.01948179512280768,-0.035277910266144574,0.04108603976190873,0.057471252708263997
FA10,mean,s2_uniform,1200,5,1|2|3|4|5,0.03275590164370093,0.010308189607789231,5,0.030653863324443982,0.013078403015469727,0.005155184258595926,0.057556150763554574,0.038581260093564655
FA10,mean,s3_top10,1200,5,1|2|3|4|5,-0.0024396075686629105,-0.041856081010492874,3,-0.004593705720070728,0.012041590734895186,-0.029709032700940944,0.018306541761023667,0.03552266614920213
FA10,mean,s3_top25,1200,5,1|2|3|4|5,0.027125392399236076,0.008125625791418845,5,0.023646512718739784,0.012989461583355542,-0.0007057712793731985,0.049372453077625625,0.03831888306470015
FA10,mean,s3_top50,1200,5,1|2|3|4|5,0.039203681332181814,-0.0019224190741723435,4,0.03623399452757487,0.016424676322108176,0.004049277973156093,0.06879849133851682,0.04845275897877727
FA10,mean,s4_scaffold25,1200,5,1|2|3|4|5,0.05973896755115145,0.02032752976188157,5,0.05554924934248339,0.018425126535538728,0.02120944731964794,0.09257040495845614,0.054354082702881744
FA10,mean,s4_scaffold50,1200,5,1|2|3|4|5,0.05274460957465719,-0.01001075301617027,4,0.048945181794279355,0.016716533857155793,0.018056831111815684,0.08269144047087275,0.04931373806442096
FA10,mean,s5_score_oracle,1200,5,1|2|3|4|5,0.01986457746101798,-0.024555217943873275,4,0.017991974070067463,0.01725133934855427,-0.014386755044925465,0.05237169989949994,0.05089141308626461
FA10,mean,s2_uniform,2400,5,1|2|3|4|5,0.05448016764691306,0.022786882406755637,5,0.05187944675437549,0.01746981976520992,0.018826203285552397,0.08803476196612985,0.051535929834247644
